series_id,series_name,bls_geo_id
APU0400715111,"Hard candy, solid (cost per pound/453.6 grams) in West urban, average price, not seasonally adjusted",0400
APU0400715211,"Sugar, white, all sizes, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400715212,"Sugar, white, 33-80 oz. pkg, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400716111,"Margarine, vegetable oil blends, stick (cost per pound/453.6 grams) in West urban, average price, not seasonally adjusted",0400
APU0400716113,"Margarine, vegetable oil blends, soft, tubs (cost per pound/453.6 grams) in West urban, average price, not seasonally adjusted",0400
APU0400716114,"Margarine, stick, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400716116,"Margarine, soft, tubs, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400716121,"Shortening, vegetable oil blends, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400716141,"Peanut butter, creamy, all sizes, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400717111,"Cola, non-diet, return bottles, 6 or 8 pack (cost per 16 ounces/473.2 ml) in West urban, average price, not seasonally adjusted",0400
APU0400717112,"Cola, non diet, return bottles, 24-40 ounce (cost per 16 ounces/473.2 ml) in West urban, average price, not seasonally adjusted",0400
APU0400717113,"Cola, nondiet, cans, 72 oz. 6 pk., per 16 oz. (473.2 ml) in West urban, average price, not seasonally adjusted",0400
APU0400717114,"Cola, nondiet, per 2 liters (67.6 oz) in West urban, average price, not seasonally adjusted",0400
APU0400717311,"Coffee, 100%, ground roast, all sizes, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400717312,"Coffee, 100%, ground roast, 13.1-20 oz. can, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400717324,"Coffee, instant, plain, regular, 6.1-14 ounce (cost per 16 ounces/453.6 grams) in West urban, average price, not seasonally adjusted",0400
APU0400717325,"Coffee, freeze dried, regular, all sizes (cost per 16 ounces/453.6 grams) in West urban, average price, not seasonally adjusted",0400
APU0400717326,"Coffee, freeze dried, decaf., all sizes (cost per 16 ounces/453.6 grams) in West urban, average price, not seasonally adjusted",0400
APU0400717411,"Coffee, instant, plain, 9.1-14 ounce (cost per 16 ounces/453.6 grams) in West urban, average price, not seasonally adjusted",0400
APU0400717413,"Coffee, freeze dried, plain, 3.1-9 ounce (cost per 16 ounces/453.6 grams) in West urban, average price, not seasonally adjusted",0400
APU0400718311,"Potato chips, per 16 oz. in West urban, average price, not seasonally adjusted",0400
APU0400718631,"Pork and beans, canned (cost per 16 ounces/453.6 grams) in West urban, average price, not seasonally adjusted",0400
APU0400720111,"Malt beverages, all types, all sizes, any origin, per 16 oz. (473.2 ml) in West urban, average price, not seasonally adjusted",0400
APU0400720211,"Bourbon whiskey, 375 ml-1.75 liter (cost per 25.4 ounces/750 ml) in West urban, average price, not seasonally adjusted",0400
APU0400720221,"Vodka, domestic, 375 ml-1.75 liter (cost per 25.4 ounces/750 ml) in West urban, average price, not seasonally adjusted",0400
APU0400720222,"Vodka, all types, all sizes, any origin, per 1 liter (33.8 oz) in West urban, average price, not seasonally adjusted",0400
APU0400720311,"Wine, red and white table, all sizes, any origin, per 1 liter (33.8 oz) in West urban, average price, not seasonally adjusted",0400
APU040072511,"Fuel oil #2 per gallon (3.785 liters) in West urban, average price, not seasonally adjusted",0400
APU040072601,"Utility (piped) gas - 40 therms in West urban, average price, not seasonally adjusted",0400
APU040072610,"Electricity per KWH in West urban, average price, not seasonally adjusted",0400
APU040072611,"Utility (piped) gas - 100 therms in West urban, average price, not seasonally adjusted",0400
APU040072620,"Utility (piped) gas per therm in West urban, average price, not seasonally adjusted",0400
APU040072621,"Electricity per 500 KWH in West urban, average price, not seasonally adjusted",0400
APU040074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in West urban, average price, not seasonally adjusted",0400
APU040074713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in West urban, average price, not seasonally adjusted",0400
APU040074714,"Gasoline, unleaded regular, per gallon/3.785 liters in West urban, average price, not seasonally adjusted",0400
APU040074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in West urban, average price, not seasonally adjusted",0400
APU040074716,"Gasoline, unleaded premium, per gallon/3.785 liters in West urban, average price, not seasonally adjusted",0400
APU040074717,"Automotive diesel fuel, per gallon/3.785 liters in West urban, average price, not seasonally adjusted",0400
APU04007471A,"Gasoline, all types, per gallon/3.785 liters in West urban, average price, not seasonally adjusted",0400
APU0400FC1101,"All uncooked ground beef, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400FC2101,"All Uncooked Beef Roasts, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400FC4101,"All Uncooked Other Beef (Excluding Veal), per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400FD2101,"All Ham (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400FD3101,"All Pork Chops, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400FD4101,"All Other Pork (Excluding Canned Ham and Luncheon Slices), per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400FF1101,"Chicken breast, boneless, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400FJ1101,"Milk, fresh, low-fat, reduced fat, skim, per gal. (3.8 lit) in West, average price, not seasonally adjusted",0400
APU0400FJ4101,"Yogurt, per 8 oz. (226.8 gm) in West, average price, not seasonally adjusted",0400
APU0400FL2101,"Lettuce, romaine, per lb. (453.6 gm) in West urban, average price, not seasonally adjusted",0400
APU0400FN1101,"All soft drinks, per 2 liters (67.6 oz) in West, average price, not seasonally adjusted",0400
APU0400FN1102,"All soft drinks, 12 pk, 12 oz., cans, per 12 oz. (354.9 ml) in West, average price, not seasonally adjusted",0400
APU0400FS1101,"Butter, stick, per lb. (453.6 gm) in West, average price, not seasonally adjusted",0400
APU048072610,"Electricity per KWH in Mountain, average price, not seasonally adjusted",0480
APU048072620,"Utility (piped) gas per therm in Mountain, average price, not seasonally adjusted",0480
APU048074714,"Gasoline, unleaded regular, per gallon/3.785 liters in Mountain, average price, not seasonally adjusted",0480
APU048074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Mountain, average price, not seasonally adjusted",0480
APU048074716,"Gasoline, unleaded premium, per gallon/3.785 liters in Mountain, average price, not seasonally adjusted",0480
APU048074717,"Automotive diesel fuel, per gallon/3.785 liters in Mountain, average price, not seasonally adjusted",0480
APU04807471A,"Gasoline, all types, per gallon/3.785 liters in Mountain, average price, not seasonally adjusted",0480
APU049072511,"Fuel oil #2 per gallon (3.785 liters) in Pacific, average price, not seasonally adjusted",0490
APU049072610,"Electricity per KWH in Pacific, average price, not seasonally adjusted",0490
APU049072620,"Utility (piped) gas per therm in Pacific, average price, not seasonally adjusted",0490
APU049074714,"Gasoline, unleaded regular, per gallon/3.785 liters in Pacific, average price, not seasonally adjusted",0490
APU049074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Pacific, average price, not seasonally adjusted",0490
APU049074716,"Gasoline, unleaded premium, per gallon/3.785 liters in Pacific, average price, not seasonally adjusted",0490
APU049074717,"Automotive diesel fuel, per gallon/3.785 liters in Pacific, average price, not seasonally adjusted",0490
APU04907471A,"Gasoline, all types, per gallon/3.785 liters in Pacific, average price, not seasonally adjusted",0490
APUA10472511,"Fuel oil #2 per gallon (3.785 liters) in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10472601,"Utility (piped) gas - 40 therms in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10472610,"Electricity per KWH in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10472611,"Utility (piped) gas - 100 therms in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10472620,"Utility (piped) gas per therm in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10472621,"Electricity per 500 KWH in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10474712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10474713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10474714,"Gasoline, unleaded regular, per gallon/3.785 liters in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10474715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10474716,"Gasoline, unleaded premium, per gallon/3.785 liters in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA1047471A,"Gasoline, all types, per gallon/3.785 liters in Pittsburgh, PA, average price, not seasonally adjusted",A104
APUA10572511,"Fuel oil #2 per gallon (3.785 liters) in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA10572601,"Utility (piped) gas - 40 therms in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA10572610,"Electricity per KWH in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA10572611,"Utility (piped) gas - 100 therms in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA10572620,"Utility (piped) gas per therm in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA10572621,"Electricity per 500 KWH in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA10574712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA10574713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA10574714,"Gasoline, unleaded regular, per gallon/3.785 liters in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA10574716,"Gasoline, unleaded premium, per gallon/3.785 liters in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA1057471A,"Gasoline, all types, per gallon/3.785 liters in Buffalo-Niagara Falls, NY, average price, not seasonally adjusted",A105
APUA10672511,"Fuel oil #2 per gallon (3.785 liters) in Scranton, PA, average price, not seasonally adjusted",A106
APUA10672601,"Utility (piped) gas - 40 therms in Scranton, PA, average price, not seasonally adjusted",A106
APUA10672610,"Electricity per KWH in Scranton, PA, average price, not seasonally adjusted",A106
APUA10672611,"Utility (piped) gas - 100 therms in Scranton, PA, average price, not seasonally adjusted",A106
APUA10672620,"Utility (piped) gas per therm in Scranton, PA, average price, not seasonally adjusted",A106
APUA10672621,"Electricity per 500 KWH in Scranton, PA, average price, not seasonally adjusted",A106
APUA10674712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Scranton, PA, average price, not seasonally adjusted",A106
APUA10674713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Scranton, PA, average price, not seasonally adjusted",A106
APUA10674714,"Gasoline, unleaded regular, per gallon/3.785 liters in Scranton, PA, average price, not seasonally adjusted",A106
APUA10674716,"Gasoline, unleaded premium, per gallon/3.785 liters in Scranton, PA, average price, not seasonally adjusted",A106
APUA1067471A,"Gasoline, all types, per gallon/3.785 liters in Scranton, PA, average price, not seasonally adjusted",A106
APUA21072511,"Fuel oil #2 per gallon (3.785 liters) in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21072601,"Utility (piped) gas - 40 therms in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21072610,"Electricity per KWH in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21072611,"Utility (piped) gas - 100 therms in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21072620,"Utility (piped) gas per therm in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21072621,"Electricity per 500 KWH in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21074713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21074714,"Gasoline, unleaded regular, per gallon/3.785 liters in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21074716,"Gasoline, unleaded premium, per gallon/3.785 liters in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA2107471A,"Gasoline, all types, per gallon/3.785 liters in Cleveland-Akron, OH, average price, not seasonally adjusted",A210
APUA21272511,"Fuel oil #2 per gallon (3.785 liters) in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA21272601,"Utility (piped) gas - 40 therms in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA21272610,"Electricity per KWH in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA21272611,"Utility (piped) gas - 100 therms in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA21272620,"Utility (piped) gas per therm in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA21272621,"Electricity per 500 KWH in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA21274712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA21274713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA21274714,"Gasoline, unleaded regular, per gallon/3.785 liters in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA21274716,"Gasoline, unleaded premium, per gallon/3.785 liters in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA2127471A,"Gasoline, all types, per gallon/3.785 liters in Milwaukee-Racine, WI, average price, not seasonally adjusted",A212
APUA21372511,"Fuel oil #2 per gallon (3.785 liters) in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA21372601,"Utility (piped) gas - 40 therms in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA21372610,"Electricity per KWH in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA21372611,"Utility (piped) gas - 100 therms in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA21372620,"Utility (piped) gas per therm in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA21372621,"Electricity per 500 KWH in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA21374712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA21374713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA21374714,"Gasoline, unleaded regular, per gallon/3.785 liters in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA21374716,"Gasoline, unleaded premium, per gallon/3.785 liters in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA2137471A,"Gasoline, all types, per gallon/3.785 liters in Cincinnati-Hamilton, OH-KY-IN, average price, not seasonally adjusted",A213
APUA21472601,"Utility (piped) gas - 40 therms in Kansas City, MO-KS, average price, not seasonally adjusted",A214
APUA21472610,"Electricity per KWH in Kansas City, MO-KS, average price, not seasonally adjusted",A214
APUA21472611,"Utility (piped) gas - 100 therms in Kansas City, MO-KS, average price, not seasonally adjusted",A214
APUA21472620,"Utility (piped) gas per therm in Kansas City, MO-KS, average price, not seasonally adjusted",A214
APUA21472621,"Electricity per 500 KWH in Kansas City, MO-KS, average price, not seasonally adjusted",A214
APUA21474712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Kansas City, MO-KS, average price, not seasonally adjusted",A214
APUA21474713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Kansas City, MO-KS, average price, not seasonally adjusted",A214
APUA21474714,"Gasoline, unleaded regular, per gallon/3.785 liters in Kansas City, MO-KS, average price, not seasonally adjusted",A214
APUA21474716,"Gasoline, unleaded premium, per gallon/3.785 liters in Kansas City, MO-KS, average price, not seasonally adjusted",A214
APUA2147471A,"Gasoline, all types, per gallon/3.785 liters in Kansas City, MO-KS, average price, not seasonally adjusted",A214
APUA31172601,"Utility (piped) gas - 40 therms in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted",A311
APUA31172610,"Electricity per KWH in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted",A311
APUA31172611,"Utility (piped) gas - 100 therms in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted",A311
APUA31172620,"Utility (piped) gas per therm in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted",A311
APUA31172621,"Electricity per 500 KWH in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted",A311
APUA31174714,"Gasoline, unleaded regular, per gallon/3.785 liters in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted",A311
APUA31174715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted",A311
APUA31174716,"Gasoline, unleaded premium, per gallon/3.785 liters in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted",A311
APUA3117471A,"Gasoline, all types, per gallon/3.785 liters in Washington-Baltimore, DC-MD-VA-WV, average price, not seasonally adjusted",A311
APUA31572511,"Fuel oil #2 per gallon (3.785 liters) in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31572601,"Utility (piped) gas - 40 therms in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31572610,"Electricity per KWH in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31572611,"Utility (piped) gas - 100 therms in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31572620,"Utility (piped) gas per therm in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31572621,"Electricity per 500 KWH in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31574712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31574713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31574714,"Gasoline, unleaded regular, per gallon/3.785 liters in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31574715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31574716,"Gasoline, unleaded premium, per gallon/3.785 liters in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA3157471A,"Gasoline, all types, per gallon/3.785 liters in Washington, DC-MD-VA, average price, not seasonally adjusted",A315
APUA31772511,"Fuel oil #2 per gallon (3.785 liters) in Baltimore, MD, average price, not seasonally adjusted",A317
APUA31772601,"Utility (piped) gas - 40 therms in Baltimore, MD, average price, not seasonally adjusted",A317
APUA31772610,"Electricity per KWH in Baltimore, MD, average price, not seasonally adjusted",A317
APUA31772611,"Utility (piped) gas - 100 therms in Baltimore, MD, average price, not seasonally adjusted",A317
APUA31772620,"Utility (piped) gas per therm in Baltimore, MD, average price, not seasonally adjusted",A317
APUA31772621,"Electricity per 500 KWH in Baltimore, MD, average price, not seasonally adjusted",A317
APUA31774712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Baltimore, MD, average price, not seasonally adjusted",A317
APUA31774713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Baltimore, MD, average price, not seasonally adjusted",A317
APUA31774714,"Gasoline, unleaded regular, per gallon/3.785 liters in Baltimore, MD, average price, not seasonally adjusted",A317
APUA31774715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Baltimore, MD, average price, not seasonally adjusted",A317
APUA31774716,"Gasoline, unleaded premium, per gallon/3.785 liters in Baltimore, MD, average price, not seasonally adjusted",A317
APUA3177471A,"Gasoline, all types, per gallon/3.785 liters in Baltimore, MD, average price, not seasonally adjusted",A317
APUA42172601,"Utility (piped) gas - 40 therms in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA42172610,"Electricity per KWH in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA42172611,"Utility (piped) gas - 100 therms in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA42172620,"Utility (piped) gas per therm in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA42172621,"Electricity per 500 KWH in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA42174712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA42174713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA42174714,"Gasoline, unleaded regular, per gallon/3.785 liters in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA42174715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA42174716,"Gasoline, unleaded premium, per gallon/3.785 liters in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA4217471A,"Gasoline, all types, per gallon/3.785 liters in Los Angeles-Riverside-Orange County, CA, average price, not seasonally adjusted",A421
APUA42572511,"Fuel oil #2 per gallon (3.785 liters) in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUA42572601,"Utility (piped) gas - 40 therms in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUA42572610,"Electricity per KWH in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUA42572611,"Utility (piped) gas - 100 therms in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUA42572620,"Utility (piped) gas per therm in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUA42572621,"Electricity per 500 KWH in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUA42574712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUA42574713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUA42574714,"Gasoline, unleaded regular, per gallon/3.785 liters in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUA42574716,"Gasoline, unleaded premium, per gallon/3.785 liters in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUA4257471A,"Gasoline, all types, per gallon/3.785 liters in Portland-Salem, OR-WA, average price, not seasonally adjusted",A425
APUB00072511,"Fuel oil #2 per gallon (3.785 liters) in City size B, average price, not seasonally adjusted",B000
APUB00072601,"Utility (piped) gas - 40 therms in City size B, average price, not seasonally adjusted",B000
APUB00072610,"Electricity per KWH in City size B, average price, not seasonally adjusted",B000
APUB00072611,"Utility (piped) gas - 100 therms in City size B, average price, not seasonally adjusted",B000
APUB00072620,"Utility (piped) gas per therm in City size B, average price, not seasonally adjusted",B000
APUB00072621,"Electricity per 500 KWH in City size B, average price, not seasonally adjusted",B000
APUB00074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in City size B, average price, not seasonally adjusted",B000
APUB00074714,"Gasoline, unleaded regular, per gallon/3.785 liters in City size B, average price, not seasonally adjusted",B000
APUB00074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in City size B, average price, not seasonally adjusted",B000
APUB00074716,"Gasoline, unleaded premium, per gallon/3.785 liters in City size B, average price, not seasonally adjusted",B000
APUB0007471A,"Gasoline, all types, per gallon/3.785 liters in City size B, average price, not seasonally adjusted",B000
APUB10072511,"Fuel oil #2 per gallon (3.785 liters) in Northeast size B, average price, not seasonally adjusted",B100
APUB10072601,"Utility (piped) gas - 40 therms in Northeast size B, average price, not seasonally adjusted",B100
APUB10072610,"Electricity per KWH in Northeast size B, average price, not seasonally adjusted",B100
APUB10072611,"Utility (piped) gas - 100 therms in Northeast size B, average price, not seasonally adjusted",B100
APUB10072620,"Utility (piped) gas per therm in Northeast size B, average price, not seasonally adjusted",B100
APUB10072621,"Electricity per 500 KWH in Northeast size B, average price, not seasonally adjusted",B100
APUB10074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Northeast size B, average price, not seasonally adjusted",B100
APUB10074713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Northeast size B, average price, not seasonally adjusted",B100
APUB10074714,"Gasoline, unleaded regular, per gallon/3.785 liters in Northeast size B, average price, not seasonally adjusted",B100
APUB10074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Northeast size B, average price, not seasonally adjusted",B100
APUB10074716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast size B, average price, not seasonally adjusted",B100
APUB1007471A,"Gasoline, all types, per gallon/3.785 liters in Northeast size B, average price, not seasonally adjusted",B100
APUB20072511,"Fuel oil #2 per gallon (3.785 liters) in North Central size B, average price, not seasonally adjusted",B200
APUB20072601,"Utility (piped) gas - 40 therms in North Central size B, average price, not seasonally adjusted",B200
APUB20072610,"Electricity per KWH in North Central size B, average price, not seasonally adjusted",B200
APUB20072611,"Utility (piped) gas - 100 therms in North Central size B, average price, not seasonally adjusted",B200
APUB20072620,"Utility (piped) gas per therm in North Central size B, average price, not seasonally adjusted",B200
APUB20072621,"Electricity per 500 KWH in North Central size B, average price, not seasonally adjusted",B200
APUB20074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in North Central size B, average price, not seasonally adjusted",B200
APUB20074713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in North Central size B, average price, not seasonally adjusted",B200
APUB20074714,"Gasoline, unleaded regular, per gallon/3.785 liters in North Central size B, average price, not seasonally adjusted",B200
APUB20074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in North Central size B, average price, not seasonally adjusted",B200
APUB20074716,"Gasoline, unleaded premium, per gallon/3.785 liters in North Central size B, average price, not seasonally adjusted",B200
APUB2007471A,"Gasoline, all types, per gallon/3.785 liters in North Central size B, average price, not seasonally adjusted",B200
APUB30072511,"Fuel oil #2 per gallon (3.785 liters) in South size B, average price, not seasonally adjusted",B300
APUB30072601,"Utility (piped) gas - 40 therms in South size B, average price, not seasonally adjusted",B300
APUB30072610,"Electricity per KWH in South size B, average price, not seasonally adjusted",B300
APUB30072611,"Utility (piped) gas - 100 therms in South size B, average price, not seasonally adjusted",B300
APUB30072620,"Utility (piped) gas per therm in South size B, average price, not seasonally adjusted",B300
APUB30072621,"Electricity per 500 KWH in South size B, average price, not seasonally adjusted",B300
APUB30074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in South size B, average price, not seasonally adjusted",B300
APUB30074713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in South size B, average price, not seasonally adjusted",B300
APUB30074714,"Gasoline, unleaded regular, per gallon/3.785 liters in South size B, average price, not seasonally adjusted",B300
APUB30074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South size B, average price, not seasonally adjusted",B300
APUB30074716,"Gasoline, unleaded premium, per gallon/3.785 liters in South size B, average price, not seasonally adjusted",B300
APUB3007471A,"Gasoline, all types, per gallon/3.785 liters in South size B, average price, not seasonally adjusted",B300
APUB40072511,"Fuel oil #2 per gallon (3.785 liters) in West size B, average price, not seasonally adjusted",B400
APUB40072601,"Utility (piped) gas - 40 therms in West size B, average price, not seasonally adjusted",B400
APUB40072610,"Electricity per KWH in West size B, average price, not seasonally adjusted",B400
